frame.time_epoch,ip.src,ip.dst,ip.len,icmp.type,udp.dstport,udp.length,tcp.flags.syn,tcp.flags.ack,tcp.dstport,tcp.seq,tcp.ack,ip.ttl,arp.src.proto_ipv4,arp.dst.proto_ipv4,arp.opcode
"1745911189.300078000",,,,,,,"0","1","33506","1313085","1036",,,,
"1745911189.300191000",,,,,,,"0","1","33506","1317219","1036",,,,
"1745911189.300191000",,,,,,,"0","1","33506","1321353","1036",,,,
"1745911189.300191000",,,,,,,"0","1","33506","1325487","1036",,,,
"1745911189.300265000",,,,,,,"0","1","33506","1329621","1036",,,,
"1745911189.300265000",,,,,,,"0","1","443","1036","1282769",,,,
"1745911189.300265000",,,,,,,"0","1","443","1036","1284147",,,,
"1745911189.300265000",,,,,,,"0","1","33506","1333755","1036",,,,
"1745911189.300389000",,,,,,,"0","1","443","1036","1285525",,,,
"1745911189.300625000",,,,,,,"0","1","443","1036","1286903",,,,
"1745911189.301101000",,,,,,,"0","1","443","1036","1288281",,,,
"1745911189.301101000",,,,,,,"0","1","443","1036","1289659",,,,
"1745911189.301343000",,,,,,,"0","1","443","1036","1291037",,,,
"1745911189.301559000",,,,,,,"0","1","443","1036","1292415",,,,
"1745911189.301920000",,,,,,,"0","1","443","1036","1293793",,,,
"1745911189.302281000",,,,,,,"0","1","443","1036","1295171",,,,
"1745911189.302281000",,,,,,,"0","1","443","1036","1296549",,,,
"1745911189.302504000",,,,,,,"0","1","443","1036","1297927",,,,
"1745911189.302802000",,,,,,,"0","1","443","1036","1299305",,,,
"1745911189.303247000",,,,,,,"0","1","443","1036","1300683",,,,
"1745911189.303247000",,,,,,,"0","1","33506","1336511","1036",,,,
"1745911189.303247000",,,,,,,"0","1","33506","1337889","1036",,,,
"1745911189.303247000",,,,,,,"0","1","33506","1340645","1036",,,,
"1745911189.303247000",,,,,,,"0","1","33506","1344779","1036",,,,
"1745911189.303339000",,,,,,,"0","1","33506","1348913","1036",,,,
"1745911189.303339000",,,,,,,"0","1","33506","1353047","1036",,,,
"1745911189.303339000",,,,,,,"0","1","33506","1357181","1036",,,,
"1745911189.303400000",,,,,,,"0","1","33506","1361315","1036",,,,
"1745911189.303400000",,,,,,,"0","1","33506","1365449","1036",,,,
"1745911189.303400000",,,,,,,"0","1","33506","1369583","1036",,,,
"1745911189.303531000",,,,,,,"0","1","443","1036","1302061",,,,
"1745911189.303800000",,,,,,,"0","1","443","1036","1303439",,,,
"1745911189.303955000",,,,,,,"0","1","443","1036","1304817",,,,
"1745911189.304227000",,,,,,,"0","1","443","1036","1306195",,,,
"1745911189.304454000",,,,,,,"0","1","443","1036","1307573",,,,
"1745911189.304687000",,,,,,,"0","1","443","1036","1308951",,,,
"1745911189.305030000",,,,,,,"0","1","443","1036","1310329",,,,
"1745911189.305091000",,,,,,,"0","1","443","1036","1311707",,,,
"1745911189.305376000",,,,,,,"0","1","443","1036","1313085",,,,
"1745911189.305866000",,,,,,,"0","1","443","1036","1314463",,,,
"1745911189.305940000",,,,,,,"0","1","443","1036","1315841",,,,
"1745911189.306146000",,,,,,,"0","1","443","1036","1317219",,,,
"1745911189.306321000",,,,,,,"0","1","443","1036","1318597",,,,
"1745911189.307272000",,,,,,,"0","1","443","1036","1319975",,,,
"1745911189.307273000",,,,,,,"0","1","443","1036","1321353",,,,
"1745911189.307273000",,,,,,,"0","1","443","1036","1322731",,,,
"1745911189.307537000",,,,,,,"0","1","443","1036","1324109",,,,
"1745911189.307951000",,,,,,,"0","1","443","1036","1325487",,,,
"1745911189.307952000",,,,,,,"0","1","443","1036","1326865",,,,
"1745911189.308208000",,,,,,,"0","1","443","1036","1328243",,,,
"1745911189.308381000",,,,,,,"0","1","443","1036","1329621",,,,
"1745911189.308823000",,,,,,,"0","1","443","1036","1330999",,,,
"1745911189.308823000",,,,,,,"0","1","443","1036","1332377",,,,
"1745911189.310193000",,,,,,,"0","1","443","1036","1333755",,,,
"1745911189.310194000",,,,,,,"0","1","33506","1370961","1036",,,,
"1745911189.310194000",,,,,,,"0","1","33506","1373717","1036",,,,
"1745911189.310194000",,,,,,,"0","1","33506","1375095","1036",,,,
"1745911189.310194000",,,,,,,"0","1","33506","1379229","1036",,,,
"1745911189.310270000",,,,,,,"0","1","33506","1383363","1036",,,,
"1745911189.310270000",,,,,,,"0","1","33506","1387497","1036",,,,
"1745911189.310270000",,,,,,,"0","1","33506","1391631","1036",,,,
"1745911189.310301000",,,,,,,"0","1","33506","1395765","1036",,,,
"1745911189.310301000",,,,,,,"0","1","33506","1399899","1036",,,,
"1745911189.310301000",,,,,,,"0","1","33506","1402655","1036",,,,
"1745911189.310363000",,,,,,,"0","1","33506","1406789","1036",,,,
"1745911189.310363000",,,,,,,"0","1","33506","1409545","1036",,,,
"1745911189.310364000",,,,,,,"0","1","443","1036","1335133",,,,
"1745911189.310364000",,,,,,,"0","1","33506","1413679","1036",,,,
"1745911189.310498000",,,,,,,"0","1","443","1036","1336511",,,,
"1745911189.310620000",,,,,,,"0","1","443","1036","1337889",,,,
"1745911189.310620000",,,,,,,"0","1","443","1036","1339267",,,,
"1745911189.310763000",,,,,,,"0","1","443","1036","1340645",,,,
"1745911189.310763000",,,,,,,"0","1","443","1036","1342023",,,,
"1745911189.310910000",,,,,,,"0","1","443","1036","1343401",,,,
"1745911189.310910000",,,,,,,"0","1","443","1036","1344779",,,,
"1745911189.311136000",,,,,,,"0","1","443","1036","1346157",,,,
"1745911189.311136000",,,,,,,"0","1","443","1036","1347535",,,,
"1745911189.311136000",,,,,,,"0","1","443","1036","1348913",,,,
"1745911189.311355000",,,,,,,"0","1","443","1036","1350291",,,,
"1745911189.311356000",,,,,,,"0","1","443","1036","1351669",,,,
"1745911189.311526000",,,,,,,"0","1","443","1036","1353047",,,,
"1745911189.311590000",,,,,,,"0","1","443","1036","1354425",,,,
"1745911189.312024000",,,,,,,"0","1","443","1036","1375095",,,,
"1745911189.312265000",,,,,,,"0","1","443","1036","1376473",,,,
"1745911189.312533000",,,,,,,"0","1","443","1036","1377851",,,,
"1745911189.313114000",,,,,,,"0","1","443","1036","1379229",,,,
"1745911189.313114000",,,,,,,"0","1","443","1036","1380607",,,,
"1745911189.313114000",,,,,,,"0","1","443","1036","1381985",,,,
"1745911189.314046000",,,,,,,"0","1","443","1036","1416435",,,,
"1745911189.325105000",,,,,,,"0","1","33506","1416435","1036",,,,
"1745911189.325106000",,,,,,,"0","1","33506","1417813","1036",,,,
"1745911189.325106000",,,,,,,"0","1","33506","1421947","1036",,,,
"1745911189.325106000",,,,,,,"0","1","33506","1426081","1036",,,,
"1745911189.325185000",,,,,,,"0","1","33506","1430215","1036",,,,
"1745911189.325185000",,,,,,,"0","1","33506","1434349","1036",,,,
"1745911189.325185000",,,,,,,"0","1","33506","1438483","1036",,,,
"1745911189.325265000",,,,,,,"0","1","33506","1442617","1036",,,,
"1745911189.325265000",,,,,,,"0","1","33506","1446751","1036",,,,
"1745911189.325265000",,,,,,,"0","1","33506","1450885","1036",,,,
"1745911189.325330000",,,,,,,"0","1","33506","1459153","1036",,,,
"1745911189.325580000",,,,,,,"0","1","443","1036","1417813",,,,
"1745911189.326043000",,,,,,,"0","1","443","1036","1419191",,,,
"1745911189.326043000",,,,,,,"0","1","443","1036","1420569",,,,
"1745911189.326584000",,,,,,,"0","1","443","1036","1427459",,,,
"1745911189.326951000",,,,,,,"0","1","443","1036","1428837",,,,
"1745911189.327318000",,,,,,,"0","1","443","1036","1438483",,,,
"1745911189.327550000",,,,,,,"0","1","443","1036","1439861",,,,
"1745911189.328057000",,,,,,,"0","1","443","1036","1441239",,,,
"1745911189.328912000",,,,,,,"0","1","33506","1461909","1036",,,,
"1745911189.328912000",,,,,,,"0","1","33506","1463287","1036",,,,
"1745911189.328912000",,,,,,,"0","1","33506","1467421","1036",,,,
"1745911189.328912000",,,,,,,"0","1","33506","1471555","1036",,,,
"1745911189.329434000",,,,,,,"0","1","33506","1478445","1036",,,,
"1745911189.329435000",,,,,,,"0","1","33506","1482579","1036",,,,
"1745911189.329435000",,,,,,,"0","1","33506","1486713","1036",,,,
"1745911189.329779000",,,,,,,"0","1","33506","1490847","1036",,,,
"1745911189.329779000",,,,,,,"0","1","443","1036","1449507",,,,
"1745911189.329779000",,,,,,,"0","1","443","1036","1450885",,,,
"1745911189.329779000",,,,,,,"0","1","443","1036","1452263",,,,
"1745911189.329780000",,,,,,,"0","1","443","1036","1453641",,,,
"1745911189.329780000",,,,,,,"0","1","443","1036","1455019",,,,
"1745911189.329819000",,,,,,,"0","1","443","1036","1456397",,,,
"1745911189.329819000",,,,,,,"0","1","33506","1494981","1036",,,,
"1745911189.330066000",,,,,,,"0","1","443","1036","1457775",,,,
"1745911189.330393000",,,,,,,"0","1","443","1036","1459153",,,,
"1745911189.330670000",,,,,,,"0","1","443","1036","1460531",,,,
"1745911189.331027000",,,,,,,"0","1","443","1036","1461909",,,,
"1745911189.331332000",,,,,,,"0","1","443","1036","1463287",,,,
"1745911189.331509000",,,,,,,"0","1","443","1036","1464665",,,,
"1745911189.331933000",,,,,,,"0","1","443","1036","1466043",,,,
"1745911189.332370000",,,,,,,"0","1","443","1036","1471555",,,,
"1745911189.332370000",,,,,,,"0","1","33506","1503249","1036",,,,
"1745911189.332370000",,,,,,,"0","1","33506","1507383","1036",,,,
"1745911189.332370000",,,,,,,"0","1","33506","1511517","1036",,,,
"1745911189.332460000",,,,,,,"0","1","33506","1515651","1036",,,,
"1745911189.332460000",,,,,,,"0","1","443","1036","1472933",,,,
"1745911189.332460000",,,,,,,"0","1","33506","1519785","1036",,,,
"1745911189.332786000",,,,,,,"0","1","443","1036","1474311",,,,
"1745911189.333109000",,,,,,,"0","1","443","1036","1482579",,,,
"1745911189.333447000",,,,,,,"0","1","443","1036","1483957",,,,
"1745911189.333752000",,,,,,,"0","1","443","1036","1485335",,,,
"1745911189.334008000",,,,,,,"0","1","443","1036","1486713",,,,
"1745911189.334393000",,,,,,,"0","1","443","1036","1488091",,,,
"1745911189.334699000",,,,,,,"0","1","443","1036","1489469",,,,
"1745911189.334948000",,,,,,,"0","1","443","1036","1490847",,,,
"1745911189.335187000",,,,,,,"0","1","443","1036","1492225",,,,
"1745911189.335635000",,,,,,,"0","1","443","1036","1493603",,,,
"1745911189.335885000",,,,,,,"0","1","443","1036","1494981",,,,
"1745911189.336374000",,,,,,,"0","1","443","1036","1496359",,,,
"1745911189.336374000",,,,,,,"0","1","33506","1522541","1036",,,,
"1745911189.336374000",,,,,,,"0","1","33506","1528053","1036",,,,
"1745911189.336877000",,,,,,,"0","1","33506","1532187","1036",,,,
"1745911189.336878000",,,,,,,"0","1","33506","1536321","1036",,,,
"1745911189.336878000",,,,,,,"0","1","33506","1539077","1036",,,,
"1745911189.336927000",,,,,,,"0","1","33506","1543211","1036",,,,
"1745911189.336927000",,,,,,,"0","1","33506","1547345","1036",,,,
"1745911189.336927000",,,,,,,"0","0","49156","44990","0",,,,
"1745911189.336927000",,,,,,,"0","0","49156","44990","0",,,,
"1745911189.336992000",,,,,,,"0","1","33506","1551479","1036",,,,
"1745911189.336992000",,,,,,,"0","1","33506","1555613","1036",,,,
"1745911189.336992000",,,,,,,"0","1","33506","1559747","1036",,,,
"1745911189.337122000",,,,,,,"0","1","443","1036","1504627",,,,
"1745911189.337123000",,,,,,,"0","1","443","1036","1506005",,,,
"1745911189.337123000",,,,,,,"0","1","33506","1563881","1036",,,,
"1745911189.337430000",,,,,,,"0","1","443","1036","1507383",,,,
"1745911189.337430000",,,,,,,"0","1","443","1036","1508761",,,,
"1745911189.337699000",,,,,,,"0","1","443","1036","1510139",,,,
"1745911189.338025000",,,,,,,"0","1","443","1036","1511517",,,,
"1745911189.338202000",,,,,,,"0","1","443","1036","1512895",,,,
"1745911189.338534000",,,,,,,"0","1","443","1036","1514273",,,,
"1745911189.338535000",,,,,,,"0","1","443","1036","1515651",,,,
"1745911189.339001000",,,,,,,"0","1","443","1036","1517029",,,,
"1745911189.339180000",,,,,,,"0","1","443","1036","1518407",,,,
"1745911189.339542000",,,,,,,"0","1","443","1036","1519785",,,,
"1745911189.339862000",,,,,,,"0","1","443","1036","1521163",,,,
"1745911189.340520000",,,,,,,"0","1","443","1036","1522541",,,,
"1745911189.340520000",,,,,,,"0","1","443","1036","1523919",,,,
"1745911189.340520000",,,,,,,"0","1","33506","1570771","1036",,,,
"1745911189.340520000",,,,,,,"0","1","33506","1572149","1036",,,,
"1745911189.340520000",,,,,,,"0","1","33506","1576283","1036",,,,
"1745911189.340596000",,,,,,,"0","1","33506","1580417","1036",,,,
"1745911189.340596000",,,,,,,"0","1","33506","1584551","1036",,,,
"1745911189.340596000",,,,,,,"0","1","33506","1588685","1036",,,,
"1745911189.340980000",,,,,,,"0","1","443","1036","1525297",,,,
"1745911189.341180000",,,,,,,"0","1","443","1036","1526675",,,,
"1745911189.341531000",,,,,,,"0","1","443","1036","1528053",,,,
"1745911189.342169000",,,,,,,"0","1","443","1036","1529431",,,,
"1745911189.342169000",,,,,,,"0","1","443","1036","1530809",,,,
"1745911189.342745000",,,,,,,"0","1","443","1036","1532187",,,,
"1745911189.342745000",,,,,,,"0","1","443","1036","1533565",,,,
"1745911189.342973000",,,,,,,"0","1","443","1036","1534943",,,,
"1745911189.342973000",,,,,,,"0","1","443","1036","1536321",,,,
"1745911189.343365000",,,,,,,"0","1","443","1036","1537699",,,,
"1745911189.343403000",,,,,,,"0","1","443","1036","1539077",,,,
"1745911189.343754000",,,,,,,"0","1","443","1036","1540455",,,,
"1745911189.343879000",,,,,,,"0","1","443","1036","1541833",,,,
"1745911189.344408000",,,,,,,"0","1","443","1036","1543211",,,,
"1745911189.344408000",,,,,,,"0","1","443","1036","1544589",,,,
"1745911189.344599000",,,,,,,"0","1","443","1036","1545967",,,,
"1745911189.344891000",,,,,,,"0","1","443","1036","1547345",,,,
"1745911189.345030000",,,,,,,"0","1","443","1036","1548723",,,,
"1745911189.345077000",,,,,,,"0","1","443","1036","1550101",,,,
"1745911189.345630000",,,,,,,"0","1","443","1036","1551479",,,,
"1745911189.345630000",,,,,,,"0","1","443","1036","1552857",,,,
"1745911189.346133000",,,,,,,"0","1","443","1036","1554235",,,,
"1745911189.346133000",,,,,,,"0","1","443","1036","1555613",,,,
"1745911189.346439000",,,,,,,"0","1","443","1036","1556991",,,,
"1745911189.346439000",,,,,,,"0","1","443","1036","1558369",,,,
"1745911189.346897000",,,,,,,"0","1","443","1036","1559747",,,,
"1745911189.346897000",,,,,,,"0","1","443","1036","1561125",,,,
"1745911189.347174000",,,,,,,"0","1","443","1036","1562503",,,,
"1745911189.347174000",,,,,,,"0","1","443","1036","1563881",,,,
"1745911189.347518000",,,,,,,"0","1","443","1036","1565259",,,,
"1745911189.347518000",,,,,,,"0","1","443","1036","1566637",,,,
"1745911189.347903000",,,,,,,"0","1","443","1036","1568015",,,,
"1745911189.347903000",,,,,,,"0","1","443","1036","1569393",,,,
"1745911189.348302000",,,,,,,"0","1","443","1036","1570771",,,,
"1745911189.348303000",,,,,,,"0","1","443","1036","1572149",,,,
"1745911189.348857000",,,,,,,"0","1","443","1036","1573527",,,,
"1745911189.348857000",,,,,,,"0","1","443","1036","1574905",,,,
"1745911189.349363000",,,,,,,"0","1","443","1036","1576283",,,,
"1745911189.349364000",,,,,,,"0","1","443","1036","1577661",,,,
"1745911189.349580000",,,,,,,"0","1","443","1036","1579039",,,,
"1745911189.349581000",,,,,,,"0","1","443","1036","1580417",,,,
"1745911189.350071000",,,,,,,"0","1","443","1036","1581795",,,,
"1745911189.350071000",,,,,,,"0","1","443","1036","1583173",,,,
"1745911189.350691000",,,,,,,"0","1","33506","1591441","1036",,,,
"1745911189.350691000",,,,,,,"0","1","33506","1592819","1036",,,,
"1745911189.350692000",,,,,,,"0","1","33506","1596953","1036",,,,
"1745911189.350692000",,,,,,,"0","1","33506","1601087","1036",,,,
"1745911189.351139000",,,,,,,"0","1","33506","1605221","1036",,,,
"1745911189.351140000",,,,,,,"0","1","33506","1609355","1036",,,,
"1745911189.351140000",,,,,,,"0","1","33506","1612111","1036",,,,
"1745911189.351189000",,,,,,,"0","1","443","1036","1584551",,,,
"1745911189.351189000",,,,,,,"0","1","33506","1616245","1036",,,,
"1745911189.351190000",,,,,,,"0","1","33506","1620379","1036",,,,
"1745911189.351190000",,,,,,,"0","1","443","1036","1585929",,,,
"1745911189.351235000",,,,,,,"0","1","443","1036","1587307",,,,
"1745911189.351235000",,,,,,,"0","1","443","1036","1588685",,,,
"1745911189.351235000",,,,,,,"0","1","33506","1624513","1036",,,,
"1745911189.351549000",,,,,,,"0","1","443","1036","1590063",,,,
"1745911189.351549000",,,,,,,"0","1","443","1036","1591441",,,,
"1745911189.351827000",,,,,,,"0","1","33506","1627269","1036",,,,
"1745911189.351827000",,,,,,,"0","1","33506","1628647","1036",,,,
"1745911189.351827000",,,,,,,"0","1","33506","1632781","1036",,,,
"1745911189.352041000",,,,,,,"0","1","443","1036","1592819",,,,
"1745911189.352343000",,,,,,,"0","1","443","1036","1594197",,,,
"1745911189.352484000",,,,,,,"0","1","443","1036","1595575",,,,
"1745911189.352606000",,,,,,,"0","1","443","1036","1596953",,,,
"1745911189.353022000",,,,,,,"0","1","443","1036","1598331",,,,
"1745911189.353290000",,,,,,,"0","1","443","1036","1599709",,,,
"1745911189.353780000",,,,,,,"0","1","443","1036","1601087",,,,
"1745911189.353780000",,,,,,,"0","1","443","1036","1602465",,,,
"1745911189.354059000",,,,,,,"0","1","443","1036","1603843",,,,
"1745911189.354059000",,,,,,,"0","1","443","1036","1605221",,,,
"1745911189.354434000",,,,,,,"0","1","443","1036","1606599",,,,
"1745911189.354434000",,,,,,,"0","1","33506","1638293","1036",,,,
"1745911189.354434000",,,,,,,"0","1","443","1036","1607977",,,,
"1745911189.354434000",,,,,,,"0","1","33506","1641049","1036",,,,
"1745911189.355057000",,,,,,,"0","1","443","1036","1609355",,,,
"1745911189.355057000",,,,,,,"0","1","443","1036","1610733",,,,
"1745911189.355388000",,,,,,,"0","1","443","1036","1612111",,,,
"1745911189.355745000",,,,,,,"0","1","443","1036","1613489",,,,
"1745911189.356283000",,,,,,,"0","1","443","1036","1614867",,,,
"1745911189.356283000",,,,,,,"0","1","33506","1643805","1036",,,,
"1745911189.356283000",,,,,,,"0","1","33506","1645183","1036",,,,
"1745911189.356364000",,,,,,,"0","1","443","1036","1616245",,,,
"1745911189.356744000",,,,,,,"0","1","443","1036","1617623",,,,
"1745911189.356745000",,,,,,,"0","1","443","1036","1619001",,,,
"1745911189.357080000",,,,,,,"0","1","443","1036","1620379",,,,
"1745911189.357732000",,,,,,,"0","1","443","1036","1621757",,,,
"1745911189.357733000",,,,,,,"0","1","33506","1646561","1036",,,,
"1745911189.357733000",,,,,,,"0","1","443","1036","1623135",,,,
"1745911189.357733000",,,,,,,"0","1","443","1036","1624513",,,,
"1745911189.357733000",,,,,,,"0","1","33506","1649317","1036",,,,
"1745911189.358076000",,,,,,,"0","1","443","1036","1625891",,,,
"1745911189.358361000",,,,,,,"0","1","443","1036","1627269",,,,
"1745911189.358361000",,,,,,,"0","1","33506","1653451","1036",,,,
"1745911189.358361000",,,,,,,"0","1","33506","1657585","1036",,,,
"1745911189.358544000",,,,,,,"0","1","443","1036","1628647",,,,
"1745911189.359003000",,,,,,,"0","1","443","1036","1630025",,,,
"1745911189.359135000",,,,,,,"0","1","443","1036","1631403",,,,
"1745911189.359339000",,,,,,,"0","1","443","1036","1632781",,,,
"1745911189.359761000",,,,,,,"0","1","443","1036","1634159",,,,
"1745911189.359954000",,,,,,,"0","1","443","1036","1635537",,,,
"1745911189.360589000",,,,,,,"0","1","443","1036","1636915",,,,
"1745911189.360656000",,,,,,,"0","1","443","1036","1638293",,,,
"1745911189.360988000",,,,,,,"0","1","443","1036","1639671",,,,
"1745911189.361041000",,,,,,,"0","1","443","1036","1641049",,,,
"1745911189.361327000",,,,,,,"0","1","443","1036","1642427",,,,
"1745911189.361378000",,,,,,,"0","1","443","1036","1643805",,,,
"1745911189.361812000",,,,,,,"0","1","443","1036","1645183",,,,
"1745911189.362038000",,,,,,,"0","1","443","1036","1646561",,,,
"1745911189.362414000",,,,,,,"0","1","443","1036","1647939",,,,
"1745911189.362456000",,,,,,,"0","1","443","1036","1649317",,,,
"1745911189.363048000",,,,,,,"0","1","443","1036","1650695",,,,
"1745911189.363095000",,,,,,,"0","1","443","1036","1652073",,,,
"1745911189.363490000",,,,,,,"0","1","443","1036","1653451",,,,
"1745911189.363491000",,,,,,,"0","1","443","1036","1654829",,,,
"1745911189.364039000",,,,,,,"0","1","443","1036","1656207",,,,
"1745911189.364116000",,,,,,,"0","1","443","1036","1657585",,,,
"1745911189.367133000",,,,,,,"0","1","443","1036","1658963",,,,
"1745911189.367257000",,,,,,,"0","1","33506","1658963","1036",,,,
"1745911189.367257000",,,,,,,"0","1","33506","1665853","1036",,,,
"1745911189.367604000",,,,,,,"0","1","443","1036","1660341",,,,
"1745911189.367604000",,,,,,,"0","1","443","1036","1661719",,,,
"1745911189.368057000",,,,,,,"0","1","33506","1669987","1036",,,,
"1745911189.368057000",,,,,,,"0","1","443","1036","1663097",,,,
"1745911189.368058000",,,,,,,"0","1","443","1036","1664475",,,,
"1745911189.368058000",,,,,,,"0","1","33506","1674121","1036",,,,
"1745911189.368492000",,,,,,,"0","1","443","1036","1665853",,,,
"1745911189.368493000",,,,,,,"0","1","443","1036","1667231",,,,
"1745911189.369054000",,,,,,,"0","1","443","1036","1668609",,,,
"1745911189.369054000",,,,,,,"0","1","443","1036","1669987",,,,
"1745911189.369430000",,,,,,,"0","1","443","1036","1671365",,,,
"1745911189.369623000",,,,,,,"0","1","443","1036","1672743",,,,
"1745911189.370056000",,,,,,,"0","1","443","1036","1674121",,,,
"1745911189.370057000",,,,,,,"0","1","443","1036","1675499",,,,
"1745911189.372154000",,,,,,,"0","1","443","1036","1676877",,,,
"1745911189.406177000",,,,,,,"0","1","33506","1676877","1036",,,,
"1745911189.406177000",,,,,,,"0","1","33506","1681011","1036",,,,
"1745911189.406177000",,,,,,,"0","1","443","1036","1678255",,,,
"1745911189.406178000",,,,,,,"0","1","443","1036","1679633",,,,
"1745911189.406302000",,,,,,,"0","1","443","1036","1681011",,,,
"1745911189.406302000",,,,,,,"0","1","33506","1685145","1036",,,,
"1745911189.406378000",,,,,,,"0","1","443","1036","1682389",,,,
"1745911189.406577000",,,,,,,"0","1","443","1036","1683767",,,,
"1745911189.407002000",,,,,,,"0","1","443","1036","1685145",,,,
"1745911189.407058000",,,,,,,"0","1","443","1036","1686523",,,,
"1745911189.407475000",,,,,,,"0","1","443","1036","1687901",,,,
"1745911189.430909000",,,,,,,"0","1","33506","1687901","1036",,,,
"1745911189.430909000",,,,,,,"0","1","33506","1689279","1036",,,,
"1745911189.430909000",,,,,,,"0","1","33506","1693413","1036",,,,
"1745911189.431175000",,,,,,,"0","1","33506","1701681","1036",,,,
"1745911189.431175000",,,,,,,"0","1","33506","1705815","1036",,,,
"1745911189.431175000",,,,,,,"0","1","33506","1709949","1036",,,,
"1745911189.431236000",,,,,,,"0","1","33506","1714083","1036",,,,
"1745911189.431236000",,,,,,,"0","1","33506","1718217","1036",,,,
"1745911189.431445000",,,,,,,"0","1","443","1036","1689279",,,,
"1745911189.431782000",,,,,,,"0","1","443","1036","1690657",,,,
"1745911189.432073000",,,,,,,"0","1","443","1036","1692035",,,,
"1745911189.432506000",,,,,,,"0","1","443","1036","1693413",,,,
"1745911189.432660000",,,,,,,"0","1","443","1036","1694791",,,,
"1745911189.433069000",,,,,,,"0","1","443","1036","1698925",,,,
"1745911189.433661000",,,,,,,"0","1","443","1036","1700303",,,,
"1745911189.433661000",,,,,,,"0","1","443","1036","1709949",,,,
"1745911189.433861000",,,,,,,"0","1","443","1036","1711327",,,,
"1745911189.434136000",,,,,,,"0","1","443","1036","1720973",,,,
"1745911189.463263000",,,,,,,"0","1","33506","1720973","1036",,,,
"1745911189.463264000",,,,,,,"0","1","33506","1726485","1036",,,,
"1745911189.463264000",,,,,,,"0","1","33506","1730619","1036",,,,
"1745911189.463430000",,,,,,,"0","1","33506","1734753","1036",,,,
"1745911189.463430000",,,,,,,"0","1","33506","1738887","1036",,,,
"1745911189.463430000",,,,,,,"0","1","33506","1741643","1036",,,,
"1745911189.463486000",,,,,,,"0","1","33506","1745777","1036",,,,
"1745911189.463486000",,,,,,,"0","1","33506","1749911","1036",,,,
"1745911189.463486000",,,,,,,"0","1","33506","1754045","1036",,,,
"1745911189.463574000",,,,,,,"0","1","33506","1762313","1036",,,,
"1745911189.463574000",,,,,,,"0","1","33506","1766447","1036",,,,
"1745911189.463574000",,,,,,,"0","1","33506","1770581","1036",,,,
"1745911189.463629000",,,,,,,"0","1","33506","1774715","1036",,,,
"1745911189.463629000",,,,,,,"0","1","33506","1778849","1036",,,,
"1745911189.463778000",,,,,,,"0","1","443","1036","1722351",,,,
"1745911189.464115000",,,,,,,"0","1","443","1036","1723729",,,,
"1745911189.464701000",,,,,,,"0","1","443","1036","1725107",,,,
"1745911189.464701000",,,,,,,"0","1","443","1036","1726485",,,,
"1745911189.465056000",,,,,,,"0","1","443","1036","1727863",,,,
"1745911189.465244000",,,,,,,"0","1","443","1036","1729241",,,,
"1745911189.465595000",,,,,,,"0","1","443","1036","1730619",,,,
"1745911189.466133000",,,,,,,"0","1","443","1036","1731997",,,,
"1745911189.466133000",,,,,,,"0","1","443","1036","1733375",,,,
"1745911189.466454000",,,,,,,"0","1","443","1036","1734753",,,,
"1745911189.466787000",,,,,,,"0","1","443","1036","1736131",,,,
"1745911189.466981000",,,,,,,"0","1","443","1036","1737509",,,,
"1745911189.467354000",,,,,,,"0","1","443","1036","1738887",,,,
"1745911189.467416000",,,,,,,"0","1","443","1036","1740265",,,,
"1745911189.467776000",,,,,,,"0","1","443","1036","1741643",,,,
"1745911189.468011000",,,,,,,"0","1","443","1036","1743021",,,,
"1745911189.468266000",,,,,,,"0","1","443","1036","1744399",,,,
"1745911189.468519000",,,,,,,"0","1","443","1036","1745777",,,,
"1745911189.468564000",,,,,,,"0","1","443","1036","1747155",,,,
"1745911189.468960000",,,,,,,"0","1","443","1036","1748533",,,,
"1745911189.469008000",,,,,,,"0","1","443","1036","1749911",,,,
"1745911189.469315000",,,,,,,"0","1","443","1036","1751289",,,,
"1745911189.469524000",,,,,,,"0","1","443","1036","1752667",,,,
"1745911189.469759000",,,,,,,"0","1","443","1036","1754045",,,,
"1745911189.469954000",,,,,,,"0","1","443","1036","1755423",,,,
"1745911189.470336000",,,,,,,"0","1","443","1036","1756801",,,,
"1745911189.470336000",,,,,,,"0","1","443","1036","1758179",,,,
"1745911189.470669000",,,,,,,"0","1","443","1036","1759557",,,,
"1745911189.470858000",,,,,,,"0","1","443","1036","1760935",,,,
"1745911189.471223000",,,,,,,"0","1","443","1036","1762313",,,,
"1745911189.471223000",,,,,,,"0","1","443","1036","1763691",,,,
"1745911189.471428000",,,,,,,"0","1","443","1036","1765069",,,,
"1745911189.471661000",,,,,,,"0","1","443","1036","1766447",,,,
"1745911189.471843000",,,,,,,"0","1","443","1036","1767825",,,,
"1745911189.472106000",,,,,,,"0","1","443","1036","1769203",,,,
"1745911189.472430000",,,,,,,"0","1","443","1036","1770581",,,,
"1745911189.472692000",,,,,,,"0","1","443","1036","1771959",,,,
"1745911189.472766000",,,,,,,"0","1","443","1036","1773337",,,,
"1745911189.473312000",,,,,,,"0","1","443","1036","1774715",,,,
"1745911189.473361000",,,,,,,"0","1","443","1036","1776093",,,,
"1745911189.473680000",,,,,,,"0","1","443","1036","1777471",,,,
"1745911189.473928000",,,,,,,"0","1","443","1036","1778849",,,,
