frame.time_epoch,ip.src,ip.dst,ip.len,icmp.type,udp.dstport,udp.length,tcp.flags.syn,tcp.flags.ack,tcp.dstport,tcp.seq,tcp.ack,ip.ttl,arp.src.proto_ipv4,arp.dst.proto_ipv4,arp.opcode
"1746182636.769793000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769793000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769794000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769794000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769794000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769795000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769797000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769820000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769821000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769821000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769822000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769822000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769822000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769823000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.769823000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772689000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772691000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772691000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772692000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772709000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772710000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772710000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772711000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772729000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772730000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772730000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772730000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772731000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772731000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772732000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772732000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772751000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772752000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772752000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772753000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772753000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772754000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772754000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772755000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772765000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772766000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772766000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772767000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772767000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772767000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772768000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772768000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772783000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772784000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772784000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772784000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772785000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772786000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772786000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.772786000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.773438000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182636.779653000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779655000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779656000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779657000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779657000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779657000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779658000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779658000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779680000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779681000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779681000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779682000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779682000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779683000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779683000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779684000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779704000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779705000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779705000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779706000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779706000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779706000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779707000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779707000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779715000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779716000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779716000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779717000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779717000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779718000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779718000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779718000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779735000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779736000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779736000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779736000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779737000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779737000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779738000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779738000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779752000","211.117.183.77","192.168.45.101","625",,"42309","605",,,,,,"122",,,
"1746182636.779753000","211.117.183.77","192.168.45.101","1273",,"42309","1253",,,,,,"122",,,
"1746182636.779754000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779756000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779757000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779758000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.779759000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780905000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780907000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780908000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780908000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780908000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780909000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780909000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780910000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780929000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780929000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780930000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780930000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780930000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780931000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780931000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780931000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.780948000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784318000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182636.784734000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784736000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784736000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784736000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784737000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784737000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784738000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784738000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784757000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784758000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784758000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784758000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784759000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784759000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784760000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784760000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784777000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784778000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784778000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784779000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784779000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784779000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784780000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784780000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784790000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784790000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784790000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784791000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784791000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784792000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784792000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784793000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784806000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784807000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784807000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784808000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784808000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784809000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784809000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784810000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784832000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784832000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784833000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784833000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784833000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784834000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784834000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784835000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784849000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784850000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784850000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784851000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784851000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.784851000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.787522000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182636.790188000","192.168.45.101","172.217.25.174","214",,,,"0","1","443","125972","3649145","64",,,
"1746182636.791311000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791313000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791313000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791314000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791314000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791315000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791315000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791316000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791334000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791334000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791335000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791335000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791336000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791336000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791337000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791337000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791383000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791384000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791384000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791385000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791385000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791386000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791387000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791401000","142.250.206.193","192.168.45.101","60",,,,"1","1","46686","0","1","119",,,
"1746182636.791423000","192.168.45.101","142.250.206.193","52",,,,"0","1","443","1","1","64",,,
"1746182636.791538000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791539000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791539000","142.250.206.193","192.168.45.101","60",,,,"1","1","46688","0","1","119",,,
"1746182636.791540000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791540000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791541000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791541000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.791552000","192.168.45.101","142.250.206.193","52",,,,"0","1","443","1","1","64",,,
"1746182636.793861000","192.168.45.101","211.117.183.77","61",,"443","41",,,,,,"64",,,
"1746182636.794383000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794384000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794385000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794385000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794386000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794387000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794387000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794388000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794406000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794406000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794407000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794407000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794408000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794408000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794408000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794409000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794443000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794443000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794444000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794444000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794445000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794445000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794445000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.794446000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797061000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797063000","142.250.206.193","192.168.45.101","1276",,"50925","1256",,,,,,"56",,,
"1746182636.797063000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797063000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797064000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797064000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797065000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797065000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797083000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797083000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797084000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797084000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797084000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797085000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797085000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797086000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797102000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797103000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797103000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797104000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797104000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797105000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797105000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797105000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797114000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797114000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797115000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797115000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797116000","142.250.206.193","192.168.45.101","1280",,"50925","1260",,,,,,"56",,,
"1746182636.797116000","142.250.206.193","192.168.45.101","1079",,"50925","1059",,,,,,"56",,,
"1746182636.797116000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797117000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797132000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797132000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797133000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797133000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797133000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797134000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797134000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797135000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797146000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797146000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797147000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797147000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797148000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797148000","211.117.183.77","192.168.45.101","829",,"42309","809",,,,,,"122",,,
"1746182636.797148000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797149000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.797161000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.798202000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.798204000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.798204000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.798205000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
"1746182636.798206000","211.117.183.77","192.168.45.101","1280",,"42309","1260",,,,,,"122",,,
